2025-05-26 14:13:18,650 - INFO - Model saved to models/hetero_gnn_model.pth
Epoch 240, Loss: 0.6518, BCE Loss: 0.6518
Epoch 250, Loss: 0.6472, BCE Loss: 0.6472
Epoch 260, Loss: 0.6428, BCE Loss: 0.6428
Epoch 270, Loss: 0.6386, BCE Loss: 0.6386
Epoch 280, Loss: 0.6345, BCE Loss: 0.6345
Epoch 290, Loss: 0.6306, BCE Loss: 0.6306
Epoch 300, Loss: 0.6268, BCE Loss: 0.6268
Epoch 310, Loss: 0.6231, BCE Loss: 0.6231
Epoch 320, Loss: 0.6196, BCE Loss: 0.6196
Epoch 330, Loss: 0.6162, BCE Loss: 0.6162
Epoch 340, Loss: 0.6128, BCE Loss: 0.6128
Epoch 350, Loss: 0.6096, BCE Loss: 0.6096
Epoch 360, Loss: 0.6065, BCE Loss: 0.6065
Epoch 370, Loss: 0.6035, BCE Loss: 0.6035
Epoch 380, Loss: 0.6006, BCE Loss: 0.6006
Epoch 390, Loss: 0.5977, BCE Loss: 0.5977
Epoch 400, Loss: 0.5950, BCE Loss: 0.5950
Epoch 410, Loss: 0.5923, BCE Loss: 0.5923
Epoch 420, Loss: 0.5897, BCE Loss: 0.5897
Epoch 430, Loss: 0.5871, BCE Loss: 0.5871
Epoch 440, Loss: 0.5846, BCE Loss: 0.5846
Epoch 450, Loss: 0.5822, BCE Loss: 0.5822
Epoch 460, Loss: 0.5799, BCE Loss: 0.5799
Epoch 470, Loss: 0.5776, BCE Loss: 0.5776
Epoch 480, Loss: 0.5754, BCE Loss: 0.5754
Epoch 490, Loss: 0.5732, BCE Loss: 0.5732
2025-05-26 16:06:46,860 - INFO - Model saved to models/hetero_gnn_model.pth
Epoch 0, Loss: 2.334068536758423, Accuracy: 12.50%
Epoch 10, Loss: 2.0261194705963135, Accuracy: 58.75%
Epoch 20, Loss: 1.6331828832626343, Accuracy: 87.50%
Epoch 30, Loss: 1.0424364805221558, Accuracy: 87.50%
Epoch 40, Loss: 0.4768661856651306, Accuracy: 100.00%
Epoch 50, Loss: 0.2031860649585724, Accuracy: 100.00%
Epoch 60, Loss: 0.15872949361801147, Accuracy: 100.00%
Epoch 70, Loss: 0.15003976225852966, Accuracy: 100.00%
Epoch 80, Loss: 0.1463516354560852, Accuracy: 100.00%
Epoch 90, Loss: 0.14469493925571442, Accuracy: 100.00%
Epoch 100, Loss: 0.14378175139427185, Accuracy: 100.00%
Epoch 110, Loss: 0.14318837225437164, Accuracy: 100.00%
Epoch 120, Loss: 0.14274650812149048, Accuracy: 100.00%
Epoch 130, Loss: 0.1423865109682083, Accuracy: 100.00%
Epoch 140, Loss: 0.14206697046756744, Accuracy: 100.00%
Epoch 150, Loss: 0.1417692005634308, Accuracy: 100.00%
Epoch 160, Loss: 0.14148090779781342, Accuracy: 100.00%
Epoch 170, Loss: 0.14119604229927063, Accuracy: 100.00%
Epoch 180, Loss: 0.140909805893898, Accuracy: 100.00%
Epoch 190, Loss: 0.14062079787254333, Accuracy: 100.00%
2025-05-26 16:06:52,731 - INFO - Model saved to models/hetero_gnn_edge_regressor.pth
Epoch 0, Loss: 1.6126, BCE Loss: 1.4672
Epoch 10, Loss: 1.4975, BCE Loss: 1.3521
Epoch 20, Loss: 1.3930, BCE Loss: 1.2477
Epoch 30, Loss: 1.3022, BCE Loss: 1.1569
Epoch 40, Loss: 1.2272, BCE Loss: 1.0819
Epoch 50, Loss: 1.1683, BCE Loss: 1.0231
Epoch 60, Loss: 1.1235, BCE Loss: 0.9783
Epoch 70, Loss: 1.0891, BCE Loss: 0.9439
Epoch 80, Loss: 1.0615, BCE Loss: 0.9163
Epoch 90, Loss: 1.0381, BCE Loss: 0.8930
Epoch 100, Loss: 1.0174, BCE Loss: 0.8722
Epoch 110, Loss: 0.9984, BCE Loss: 0.8533
Epoch 120, Loss: 0.9808, BCE Loss: 0.8358
Epoch 130, Loss: 0.9644, BCE Loss: 0.8194
Epoch 140, Loss: 0.9490, BCE Loss: 0.8040
Epoch 150, Loss: 0.9345, BCE Loss: 0.7896
Epoch 160, Loss: 0.9208, BCE Loss: 0.7759
Epoch 170, Loss: 0.9079, BCE Loss: 0.7631
Epoch 180, Loss: 0.8956, BCE Loss: 0.7509
Epoch 190, Loss: 0.8841, BCE Loss: 0.7394
Epoch 200, Loss: 0.8732, BCE Loss: 0.7286
Epoch 210, Loss: 0.8628, BCE Loss: 0.7183
Epoch 220, Loss: 0.8531, BCE Loss: 0.7086
Epoch 230, Loss: 0.8438, BCE Loss: 0.6994
Epoch 240, Loss: 0.8351, BCE Loss: 0.6908
Epoch 250, Loss: 0.8268, BCE Loss: 0.6826
Epoch 260, Loss: 0.8190, BCE Loss: 0.6748
Epoch 270, Loss: 0.8116, BCE Loss: 0.6675
Epoch 280, Loss: 0.8046, BCE Loss: 0.6605
Epoch 290, Loss: 0.7979, BCE Loss: 0.6539
Epoch 300, Loss: 0.7916, BCE Loss: 0.6477
Epoch 310, Loss: 0.7856, BCE Loss: 0.6417
Epoch 320, Loss: 0.7799, BCE Loss: 0.6361
Epoch 330, Loss: 0.7745, BCE Loss: 0.6308
Epoch 340, Loss: 0.7693, BCE Loss: 0.6257
Epoch 350, Loss: 0.7644, BCE Loss: 0.6208
Epoch 360, Loss: 0.7597, BCE Loss: 0.6162
Epoch 370, Loss: 0.7553, BCE Loss: 0.6118
Epoch 380, Loss: 0.7510, BCE Loss: 0.6076
Epoch 390, Loss: 0.7469, BCE Loss: 0.6036
Epoch 400, Loss: 0.7430, BCE Loss: 0.5998
Epoch 410, Loss: 0.7393, BCE Loss: 0.5961
Epoch 420, Loss: 0.7357, BCE Loss: 0.5926
Epoch 430, Loss: 0.7322, BCE Loss: 0.5892
Epoch 440, Loss: 0.7289, BCE Loss: 0.5860
Epoch 450, Loss: 0.7258, BCE Loss: 0.5829
Epoch 460, Loss: 0.7227, BCE Loss: 0.5799
Epoch 470, Loss: 0.7198, BCE Loss: 0.5770
Epoch 480, Loss: 0.7170, BCE Loss: 0.5743
Epoch 490, Loss: 0.7143, BCE Loss: 0.5716
2025-05-26 16:09:48,186 - INFO - Model saved to models/hetero_gnn_model.pth
Epoch 0, Loss: 2.0755722522735596, Accuracy: 12.50%
Epoch 10, Loss: 1.6937940120697021, Accuracy: 87.50%
Epoch 20, Loss: 1.039911150932312, Accuracy: 100.00%
Epoch 30, Loss: 0.31420642137527466, Accuracy: 100.00%
Epoch 40, Loss: 0.038921523839235306, Accuracy: 100.00%
Epoch 50, Loss: 0.007761661894619465, Accuracy: 100.00%
Epoch 60, Loss: 0.0030145940836519003, Accuracy: 100.00%
Epoch 70, Loss: 0.0018496703123673797, Accuracy: 100.00%
Epoch 80, Loss: 0.001418504398316145, Accuracy: 100.00%
Epoch 90, Loss: 0.0012015956453979015, Accuracy: 100.00%
Epoch 100, Loss: 0.0010653880890458822, Accuracy: 100.00%
Epoch 110, Loss: 0.0009644018718972802, Accuracy: 100.00%
Epoch 120, Loss: 0.0008824155665934086, Accuracy: 100.00%
Epoch 130, Loss: 0.0008122135768644512, Accuracy: 100.00%
Epoch 140, Loss: 0.0007508177077397704, Accuracy: 100.00%
Epoch 150, Loss: 0.0006963508203625679, Accuracy: 100.00%
Epoch 160, Loss: 0.0006474842084571719, Accuracy: 100.00%
Epoch 170, Loss: 0.0006034101825207472, Accuracy: 100.00%
Epoch 180, Loss: 0.0005635187844745815, Accuracy: 100.00%
Epoch 190, Loss: 0.0005272863782010972, Accuracy: 100.00%
2025-05-26 16:09:53,829 - INFO - Model saved to models/hetero_gnn_edge_regressor.pth
Epoch 0, Loss: 1.5229, BCE Loss: 1.5229
Epoch 10, Loss: 1.4700, BCE Loss: 1.4700
Epoch 20, Loss: 1.4188, BCE Loss: 1.4188
Epoch 30, Loss: 1.3694, BCE Loss: 1.3694
Epoch 40, Loss: 1.3218, BCE Loss: 1.3218
Epoch 50, Loss: 1.2759, BCE Loss: 1.2759
Epoch 60, Loss: 1.2318, BCE Loss: 1.2318
Epoch 70, Loss: 1.1895, BCE Loss: 1.1895
Epoch 80, Loss: 1.1493, BCE Loss: 1.1493
Epoch 90, Loss: 1.1113, BCE Loss: 1.1113
Epoch 100, Loss: 1.0757, BCE Loss: 1.0757
Epoch 110, Loss: 1.0427, BCE Loss: 1.0427
Epoch 120, Loss: 1.0121, BCE Loss: 1.0121
Epoch 130, Loss: 0.9838, BCE Loss: 0.9838
Epoch 140, Loss: 0.9575, BCE Loss: 0.9575
Epoch 150, Loss: 0.9327, BCE Loss: 0.9327
Epoch 160, Loss: 0.9092, BCE Loss: 0.9092
Epoch 170, Loss: 0.8869, BCE Loss: 0.8869
Epoch 180, Loss: 0.8657, BCE Loss: 0.8657
Epoch 190, Loss: 0.8455, BCE Loss: 0.8455
Epoch 200, Loss: 0.8265, BCE Loss: 0.8265
Epoch 210, Loss: 0.8088, BCE Loss: 0.8088
Epoch 220, Loss: 0.7924, BCE Loss: 0.7924
Epoch 230, Loss: 0.7773, BCE Loss: 0.7773
Epoch 240, Loss: 0.7636, BCE Loss: 0.7636
Epoch 250, Loss: 0.7511, BCE Loss: 0.7511
Epoch 260, Loss: 0.7398, BCE Loss: 0.7398
Epoch 270, Loss: 0.7296, BCE Loss: 0.7296
Epoch 280, Loss: 0.7202, BCE Loss: 0.7202
Epoch 290, Loss: 0.7116, BCE Loss: 0.7116
Epoch 300, Loss: 0.7036, BCE Loss: 0.7036
Epoch 310, Loss: 0.6962, BCE Loss: 0.6962
Epoch 320, Loss: 0.6893, BCE Loss: 0.6893
Epoch 330, Loss: 0.6828, BCE Loss: 0.6828
Epoch 340, Loss: 0.6766, BCE Loss: 0.6766
Epoch 350, Loss: 0.6708, BCE Loss: 0.6708
Epoch 360, Loss: 0.6652, BCE Loss: 0.6652
Epoch 370, Loss: 0.6600, BCE Loss: 0.6600
Epoch 380, Loss: 0.6549, BCE Loss: 0.6549
Epoch 390, Loss: 0.6500, BCE Loss: 0.6500
Epoch 400, Loss: 0.6454, BCE Loss: 0.6454
Epoch 410, Loss: 0.6409, BCE Loss: 0.6409
Epoch 420, Loss: 0.6366, BCE Loss: 0.6366
Epoch 430, Loss: 0.6325, BCE Loss: 0.6325
Epoch 440, Loss: 0.6285, BCE Loss: 0.6285
Epoch 450, Loss: 0.6246, BCE Loss: 0.6246
Epoch 460, Loss: 0.6209, BCE Loss: 0.6209
Epoch 470, Loss: 0.6173, BCE Loss: 0.6173
Epoch 480, Loss: 0.6138, BCE Loss: 0.6138
Epoch 490, Loss: 0.6105, BCE Loss: 0.6105
2025-05-26 16:10:22,409 - INFO - Model saved to models/hetero_gnn_model.pth
Epoch 0, Loss: 2.0887014865875244, Accuracy: 0.00%
Epoch 10, Loss: 1.6986573934555054, Accuracy: 100.00%
Epoch 20, Loss: 1.0290244817733765, Accuracy: 100.00%
Epoch 30, Loss: 0.35774487257003784, Accuracy: 100.00%
Epoch 40, Loss: 0.0631370097398758, Accuracy: 100.00%
Epoch 50, Loss: 0.013004827313125134, Accuracy: 100.00%
Epoch 60, Loss: 0.00493514584377408, Accuracy: 100.00%
Epoch 70, Loss: 0.0029166501481086016, Accuracy: 100.00%
Epoch 80, Loss: 0.0021589924581348896, Accuracy: 100.00%
Epoch 90, Loss: 0.0017777166794985533, Accuracy: 100.00%
Epoch 100, Loss: 0.0015415267553180456, Accuracy: 100.00%
Epoch 110, Loss: 0.001369562465697527, Accuracy: 100.00%
Epoch 120, Loss: 0.0012325916904956102, Accuracy: 100.00%
Epoch 130, Loss: 0.001117846230044961, Accuracy: 100.00%
Epoch 140, Loss: 0.0010189495515078306, Accuracy: 100.00%
Epoch 150, Loss: 0.0009327060543000698, Accuracy: 100.00%
Epoch 160, Loss: 0.0008567596087232232, Accuracy: 100.00%
Epoch 170, Loss: 0.000789460726082325, Accuracy: 100.00%
Epoch 180, Loss: 0.0007295527029782534, Accuracy: 100.00%
Epoch 190, Loss: 0.0006760283722542226, Accuracy: 100.00%
2025-05-26 16:10:28,097 - INFO - Model saved to models/hetero_gnn_edge_regressor.pth
Epoch 0, Loss: 3.1931, BCE Loss: 3.1931
Epoch 10, Loss: 3.0430, BCE Loss: 3.0430
Epoch 20, Loss: 2.8945, BCE Loss: 2.8945
Epoch 30, Loss: 2.7479, BCE Loss: 2.7479
Epoch 40, Loss: 2.6039, BCE Loss: 2.6039
Epoch 50, Loss: 2.4631, BCE Loss: 2.4631
Epoch 60, Loss: 2.3264, BCE Loss: 2.3264
Epoch 70, Loss: 2.1945, BCE Loss: 2.1945
Epoch 80, Loss: 2.0684, BCE Loss: 2.0684
Epoch 90, Loss: 1.9492, BCE Loss: 1.9492
Epoch 100, Loss: 1.8381, BCE Loss: 1.8381
Epoch 110, Loss: 1.7363, BCE Loss: 1.7363
Epoch 120, Loss: 1.6449, BCE Loss: 1.6449
Epoch 130, Loss: 1.5642, BCE Loss: 1.5642
Epoch 140, Loss: 1.4936, BCE Loss: 1.4936
Epoch 150, Loss: 1.4317, BCE Loss: 1.4317
Epoch 160, Loss: 1.3769, BCE Loss: 1.3769
Epoch 170, Loss: 1.3275, BCE Loss: 1.3275
Epoch 180, Loss: 1.2823, BCE Loss: 1.2823
Epoch 190, Loss: 1.2402, BCE Loss: 1.2402
Epoch 200, Loss: 1.2006, BCE Loss: 1.2006
Epoch 210, Loss: 1.1634, BCE Loss: 1.1634
Epoch 220, Loss: 1.1281, BCE Loss: 1.1281
Epoch 230, Loss: 1.0948, BCE Loss: 1.0948
Epoch 240, Loss: 1.0635, BCE Loss: 1.0635
Epoch 250, Loss: 1.0340, BCE Loss: 1.0340
Epoch 260, Loss: 1.0064, BCE Loss: 1.0064
Epoch 270, Loss: 0.9805, BCE Loss: 0.9805
Epoch 280, Loss: 0.9564, BCE Loss: 0.9564
Epoch 290, Loss: 0.9340, BCE Loss: 0.9340
Epoch 300, Loss: 0.9132, BCE Loss: 0.9132
Epoch 310, Loss: 0.8938, BCE Loss: 0.8938
Epoch 320, Loss: 0.8759, BCE Loss: 0.8759
Epoch 330, Loss: 0.8592, BCE Loss: 0.8592
Epoch 340, Loss: 0.8437, BCE Loss: 0.8437
Epoch 350, Loss: 0.8293, BCE Loss: 0.8293
Epoch 360, Loss: 0.8158, BCE Loss: 0.8158
Epoch 370, Loss: 0.8032, BCE Loss: 0.8032
Epoch 380, Loss: 0.7914, BCE Loss: 0.7914
Epoch 390, Loss: 0.7803, BCE Loss: 0.7803
Epoch 400, Loss: 0.7698, BCE Loss: 0.7698
Epoch 410, Loss: 0.7600, BCE Loss: 0.7600
Epoch 420, Loss: 0.7506, BCE Loss: 0.7506
Epoch 430, Loss: 0.7418, BCE Loss: 0.7418
Epoch 440, Loss: 0.7334, BCE Loss: 0.7334
Epoch 450, Loss: 0.7255, BCE Loss: 0.7255
Epoch 460, Loss: 0.7180, BCE Loss: 0.7180
Epoch 470, Loss: 0.7109, BCE Loss: 0.7109
Epoch 480, Loss: 0.7041, BCE Loss: 0.7041
Epoch 490, Loss: 0.6977, BCE Loss: 0.6977
2025-05-26 16:11:10,521 - INFO - Model saved to models/hetero_gnn_model.pth
Epoch 0, Loss: 2.3213765621185303, Accuracy: 12.50%
Epoch 10, Loss: 1.8993330001831055, Accuracy: 61.25%
Epoch 20, Loss: 1.336800217628479, Accuracy: 75.00%
Epoch 30, Loss: 0.7345892786979675, Accuracy: 87.50%
Epoch 40, Loss: 0.3707190155982971, Accuracy: 100.00%
Epoch 50, Loss: 0.20250803232192993, Accuracy: 100.00%
Epoch 60, Loss: 0.16246174275875092, Accuracy: 100.00%
Epoch 70, Loss: 0.15339542925357819, Accuracy: 100.00%
Epoch 80, Loss: 0.148415207862854, Accuracy: 100.00%
Epoch 90, Loss: 0.14608629047870636, Accuracy: 100.00%
Epoch 100, Loss: 0.14460036158561707, Accuracy: 100.00%
Epoch 110, Loss: 0.14368796348571777, Accuracy: 100.00%
Epoch 120, Loss: 0.14306199550628662, Accuracy: 100.00%
Epoch 130, Loss: 0.14260800182819366, Accuracy: 100.00%
Epoch 140, Loss: 0.14224790036678314, Accuracy: 100.00%
Epoch 150, Loss: 0.14193756878376007, Accuracy: 100.00%
Epoch 160, Loss: 0.14166396856307983, Accuracy: 100.00%
Epoch 170, Loss: 0.14141596853733063, Accuracy: 100.00%
Epoch 180, Loss: 0.14118751883506775, Accuracy: 100.00%
Epoch 190, Loss: 0.14097751677036285, Accuracy: 100.00%
2025-05-26 16:11:16,571 - INFO - Model saved to models/hetero_gnn_edge_regressor.pth
Epoch 0, Loss: 2.1128, BCE Loss: 1.9652
Epoch 10, Loss: 1.9913, BCE Loss: 1.8441
Epoch 20, Loss: 1.8755, BCE Loss: 1.7287
Epoch 30, Loss: 1.7668, BCE Loss: 1.6203
Epoch 40, Loss: 1.6664, BCE Loss: 1.5202
Epoch 50, Loss: 1.5758, BCE Loss: 1.4298
Epoch 60, Loss: 1.4960, BCE Loss: 1.3501
Epoch 70, Loss: 1.4272, BCE Loss: 1.2815
Epoch 80, Loss: 1.3685, BCE Loss: 1.2230
Epoch 90, Loss: 1.3182, BCE Loss: 1.1728
Epoch 100, Loss: 1.2744, BCE Loss: 1.1291
Epoch 110, Loss: 1.2354, BCE Loss: 1.0902
Epoch 120, Loss: 1.2002, BCE Loss: 1.0551
Epoch 130, Loss: 1.1680, BCE Loss: 1.0230
Epoch 140, Loss: 1.1384, BCE Loss: 0.9935
Epoch 150, Loss: 1.1111, BCE Loss: 0.9662
Epoch 160, Loss: 1.0856, BCE Loss: 0.9409
Epoch 170, Loss: 1.0620, BCE Loss: 0.9173
Epoch 180, Loss: 1.0399, BCE Loss: 0.8953
Epoch 190, Loss: 1.0193, BCE Loss: 0.8748
Epoch 200, Loss: 1.0001, BCE Loss: 0.8556
Epoch 210, Loss: 0.9820, BCE Loss: 0.8376
Epoch 220, Loss: 0.9652, BCE Loss: 0.8208
Epoch 230, Loss: 0.9493, BCE Loss: 0.8050
Epoch 240, Loss: 0.9345, BCE Loss: 0.7902
Epoch 250, Loss: 0.9205, BCE Loss: 0.7764
Epoch 260, Loss: 0.9075, BCE Loss: 0.7634
Epoch 270, Loss: 0.8952, BCE Loss: 0.7512
Epoch 280, Loss: 0.8837, BCE Loss: 0.7398
Epoch 290, Loss: 0.8730, BCE Loss: 0.7291
Epoch 300, Loss: 0.8630, BCE Loss: 0.7192
Epoch 310, Loss: 0.8537, BCE Loss: 0.7099
Epoch 320, Loss: 0.8450, BCE Loss: 0.7013
Epoch 330, Loss: 0.8369, BCE Loss: 0.6932
Epoch 340, Loss: 0.8294, BCE Loss: 0.6858
Epoch 350, Loss: 0.8224, BCE Loss: 0.6789
Epoch 360, Loss: 0.8160, BCE Loss: 0.6725
Epoch 370, Loss: 0.8099, BCE Loss: 0.6665
Epoch 380, Loss: 0.8043, BCE Loss: 0.6609
Epoch 390, Loss: 0.7991, BCE Loss: 0.6557
Epoch 400, Loss: 0.7942, BCE Loss: 0.6509
Epoch 410, Loss: 0.7896, BCE Loss: 0.6463
Epoch 420, Loss: 0.7852, BCE Loss: 0.6421
Epoch 430, Loss: 0.7812, BCE Loss: 0.6380
Epoch 440, Loss: 0.7773, BCE Loss: 0.6342
Epoch 450, Loss: 0.7737, BCE Loss: 0.6306
Epoch 460, Loss: 0.7702, BCE Loss: 0.6272
Epoch 470, Loss: 0.7669, BCE Loss: 0.6240
Epoch 480, Loss: 0.7638, BCE Loss: 0.6209
Epoch 490, Loss: 0.7608, BCE Loss: 0.6179
2025-05-26 16:11:44,698 - INFO - Model saved to models/hetero_gnn_model.pth
Epoch 0, Loss: 2.3320462703704834, Accuracy: 12.50%
Epoch 10, Loss: 2.015652894973755, Accuracy: 86.25%
Epoch 20, Loss: 1.6216256618499756, Accuracy: 75.00%
Epoch 30, Loss: 0.9943826198577881, Accuracy: 87.50%
Epoch 40, Loss: 0.4483782649040222, Accuracy: 100.00%
Epoch 50, Loss: 0.21129503846168518, Accuracy: 100.00%
Epoch 60, Loss: 0.16403286159038544, Accuracy: 100.00%
Epoch 70, Loss: 0.15561285614967346, Accuracy: 100.00%
Epoch 80, Loss: 0.15057119727134705, Accuracy: 100.00%
Epoch 90, Loss: 0.1488623321056366, Accuracy: 100.00%
Epoch 100, Loss: 0.14750991761684418, Accuracy: 100.00%
Epoch 110, Loss: 0.1465587168931961, Accuracy: 100.00%
Epoch 120, Loss: 0.14579598605632782, Accuracy: 100.00%
Epoch 130, Loss: 0.14517275989055634, Accuracy: 100.00%
Epoch 140, Loss: 0.144642636179924, Accuracy: 100.00%
Epoch 150, Loss: 0.144179567694664, Accuracy: 100.00%
Epoch 160, Loss: 0.14377425611019135, Accuracy: 100.00%
Epoch 170, Loss: 0.14342081546783447, Accuracy: 100.00%
Epoch 180, Loss: 0.14310869574546814, Accuracy: 100.00%
Epoch 190, Loss: 0.14283086359500885, Accuracy: 100.00%
2025-05-26 16:11:50,236 - INFO - Model saved to models/hetero_gnn_edge_regressor.pth
Epoch 0, Loss: 2.0124, BCE Loss: 1.8623
Epoch 10, Loss: 1.9162, BCE Loss: 1.7663
Epoch 20, Loss: 1.8279, BCE Loss: 1.6782
Epoch 30, Loss: 1.7448, BCE Loss: 1.5954
Epoch 40, Loss: 1.6656, BCE Loss: 1.5164
Epoch 50, Loss: 1.5898, BCE Loss: 1.4409
Epoch 60, Loss: 1.5176, BCE Loss: 1.3690
Epoch 70, Loss: 1.4491, BCE Loss: 1.3007
Epoch 80, Loss: 1.3842, BCE Loss: 1.2360
Epoch 90, Loss: 1.3231, BCE Loss: 1.1750
Epoch 100, Loss: 1.2656, BCE Loss: 1.1177
Epoch 110, Loss: 1.2121, BCE Loss: 1.0642
Epoch 120, Loss: 1.1626, BCE Loss: 1.0148
Epoch 130, Loss: 1.1175, BCE Loss: 0.9698
Epoch 140, Loss: 1.0768, BCE Loss: 0.9292
Epoch 150, Loss: 1.0408, BCE Loss: 0.8932
Epoch 160, Loss: 1.0092, BCE Loss: 0.8616
Epoch 170, Loss: 0.9815, BCE Loss: 0.8340
Epoch 180, Loss: 0.9572, BCE Loss: 0.8097
Epoch 190, Loss: 0.9355, BCE Loss: 0.7881
Epoch 200, Loss: 0.9160, BCE Loss: 0.7686
Epoch 210, Loss: 0.8983, BCE Loss: 0.7509
Epoch 220, Loss: 0.8819, BCE Loss: 0.7346
Epoch 230, Loss: 0.8669, BCE Loss: 0.7196
Epoch 240, Loss: 0.8529, BCE Loss: 0.7057
Epoch 250, Loss: 0.8399, BCE Loss: 0.6928
Epoch 260, Loss: 0.8279, BCE Loss: 0.6808
Epoch 270, Loss: 0.8167, BCE Loss: 0.6697
Epoch 280, Loss: 0.8063, BCE Loss: 0.6594
Epoch 290, Loss: 0.7966, BCE Loss: 0.6498
Epoch 300, Loss: 0.7877, BCE Loss: 0.6409
Epoch 310, Loss: 0.7793, BCE Loss: 0.6326
Epoch 320, Loss: 0.7716, BCE Loss: 0.6249
Epoch 330, Loss: 0.7643, BCE Loss: 0.6178
Epoch 340, Loss: 0.7576, BCE Loss: 0.6112
Epoch 350, Loss: 0.7513, BCE Loss: 0.6050
Epoch 360, Loss: 0.7455, BCE Loss: 0.5992
Epoch 370, Loss: 0.7400, BCE Loss: 0.5938
Epoch 380, Loss: 0.7349, BCE Loss: 0.5888
Epoch 390, Loss: 0.7301, BCE Loss: 0.5841
Epoch 400, Loss: 0.7255, BCE Loss: 0.5796
Epoch 410, Loss: 0.7213, BCE Loss: 0.5755
Epoch 420, Loss: 0.7173, BCE Loss: 0.5715
Epoch 430, Loss: 0.7135, BCE Loss: 0.5678
Epoch 440, Loss: 0.7099, BCE Loss: 0.5643
Epoch 450, Loss: 0.7065, BCE Loss: 0.5610
Epoch 460, Loss: 0.7033, BCE Loss: 0.5579
Epoch 470, Loss: 0.7002, BCE Loss: 0.5549
Epoch 480, Loss: 0.6973, BCE Loss: 0.5520
Epoch 490, Loss: 0.6945, BCE Loss: 0.5493
2025-05-26 16:12:34,366 - INFO - Model saved to models/hetero_gnn_model.pth
Epoch 0, Loss: 2.5748143196105957, Accuracy: 12.50%
Epoch 10, Loss: 2.1179585456848145, Accuracy: 50.00%
Epoch 20, Loss: 1.6909935474395752, Accuracy: 75.00%
Epoch 30, Loss: 1.149312973022461, Accuracy: 76.25%
Epoch 40, Loss: 0.6583490371704102, Accuracy: 100.00%
Epoch 50, Loss: 0.3751392662525177, Accuracy: 100.00%
Epoch 60, Loss: 0.3124679625034332, Accuracy: 100.00%
Epoch 70, Loss: 0.2963186502456665, Accuracy: 100.00%
Epoch 80, Loss: 0.2896147072315216, Accuracy: 100.00%
Epoch 90, Loss: 0.2869483530521393, Accuracy: 100.00%
Epoch 100, Loss: 0.2854004502296448, Accuracy: 100.00%
Epoch 110, Loss: 0.2843954563140869, Accuracy: 100.00%
Epoch 120, Loss: 0.28363093733787537, Accuracy: 100.00%
Epoch 130, Loss: 0.2829969823360443, Accuracy: 100.00%
Epoch 140, Loss: 0.28244808316230774, Accuracy: 100.00%
Epoch 150, Loss: 0.2819693684577942, Accuracy: 100.00%
Epoch 160, Loss: 0.281568318605423, Accuracy: 100.00%
Epoch 170, Loss: 0.28125301003456116, Accuracy: 100.00%
Epoch 180, Loss: 0.2810189127922058, Accuracy: 100.00%
Epoch 190, Loss: 0.28084996342658997, Accuracy: 100.00%
2025-05-26 16:12:40,048 - INFO - Model saved to models/hetero_gnn_edge_regressor.pth
Epoch 0, Loss: 1.4602, BCE Loss: 1.1459
Epoch 10, Loss: 1.3884, BCE Loss: 1.0759
Epoch 20, Loss: 1.3253, BCE Loss: 1.0154
Epoch 30, Loss: 1.2718, BCE Loss: 0.9648
Epoch 40, Loss: 1.2285, BCE Loss: 0.9245
Epoch 50, Loss: 1.1948, BCE Loss: 0.8936
Epoch 60, Loss: 1.1688, BCE Loss: 0.8700
Epoch 70, Loss: 1.1480, BCE Loss: 0.8513
Epoch 80, Loss: 1.1304, BCE Loss: 0.8355
Epoch 90, Loss: 1.1149, BCE Loss: 0.8215
Epoch 100, Loss: 1.1006, BCE Loss: 0.8086
Epoch 110, Loss: 1.0873, BCE Loss: 0.7965
Epoch 120, Loss: 1.0747, BCE Loss: 0.7850
Epoch 130, Loss: 1.0629, BCE Loss: 0.7741
Epoch 140, Loss: 1.0517, BCE Loss: 0.7637
Epoch 150, Loss: 1.0410, BCE Loss: 0.7538
Epoch 160, Loss: 1.0309, BCE Loss: 0.7444
Epoch 170, Loss: 1.0213, BCE Loss: 0.7354
Epoch 180, Loss: 1.0122, BCE Loss: 0.7269
Epoch 190, Loss: 1.0035, BCE Loss: 0.7187
Epoch 200, Loss: 0.9952, BCE Loss: 0.7109
Epoch 210, Loss: 0.9872, BCE Loss: 0.7034
Epoch 220, Loss: 0.9797, BCE Loss: 0.6962
Epoch 230, Loss: 0.9724, BCE Loss: 0.6893
Epoch 240, Loss: 0.9655, BCE Loss: 0.6827
Epoch 250, Loss: 0.9589, BCE Loss: 0.6763
Epoch 260, Loss: 0.9525, BCE Loss: 0.6702
Epoch 270, Loss: 0.9464, BCE Loss: 0.6644
Epoch 280, Loss: 0.9406, BCE Loss: 0.6587
Epoch 290, Loss: 0.9349, BCE Loss: 0.6533
Epoch 300, Loss: 0.9295, BCE Loss: 0.6481
Epoch 310, Loss: 0.9243, BCE Loss: 0.6431
Epoch 320, Loss: 0.9193, BCE Loss: 0.6383
Epoch 330, Loss: 0.9145, BCE Loss: 0.6337
Epoch 340, Loss: 0.9099, BCE Loss: 0.6292
Epoch 350, Loss: 0.9055, BCE Loss: 0.6249
Epoch 360, Loss: 0.9012, BCE Loss: 0.6208
Epoch 370, Loss: 0.8971, BCE Loss: 0.6168
Epoch 380, Loss: 0.8932, BCE Loss: 0.6130
